"Agrupamiento","Categoría","Proveedor","Cod. Barras","Producto","Costo","FactorMin","PrecioMin","FactorMay","PrecioMay","Stock","Activo"
"GENERAL","GENERAL","","","YACCO OIL-COMB 20 10MM 70M.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","YACCO OIL-COMB 20 13MM 30M.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","YACCO OIL-COMB 20 8MM 25M.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","YACCO OIL-TUB1 19MM I.A. 28/09/18 10M.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","YACCO OIL-TUB1 25.4MM I.A. 15M.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","YACCO OIL-TUB1 9.5MM 15M.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","YACCO SERVO FREN. SAE J1403A 12.7MM 5M.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GENERAL","GENERAL","","","YACCO SRVO FREN. J1403A 9.5MM I.A. 20M.","$0.00","0.00%","$0.00","0.00%","$0.00","0","Si"
"GRASA","LITIO","","","GRASA DE LITIO BLANCA L80","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"GRASA","LITIO","ImbelloniR12","7792068984080","GRASA DE LITIO ROJA 0402P","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"JUEGO DE JUNTAS","JUEGO DE DESCARBONIZACION","ImbelloniR12","7891252793788","DESCARBONIZACION ZETEV 79378 SABO","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"JUEGO DE JUNTAS","JUEGO DE DESCARBONIZACION","","","JUEGO DE DESCARBONIZACION 79483","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"JUEGO DE JUNTAS","JUEGO DE DESCARBONIZACION","ImbelloniR12","260300","JUEGO DE JUNTAS 260300","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"JUNTAS","TAPA CILINDRO","","7891252757001","JUEGO DE JUNTAS 75700","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"JUNTAS","MULTIPLE DE ESCAPE","","28071750001","JUNTA 280717 jt280717  5       0001","$1.00","5.00%","$5.00","5.00%","$5.00","5","Si"
"JUNTAS","CARTER","ImbelloniR12","7891252862712","JUNTA CARTER 86271","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"JUNTAS","CARTER","ImbelloniR12","","JUNTA CARTER K7M 570211-TARANTO","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"JUNTAS","TAPA CILINDRO","","","JUNTA JVS-398-43","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"JUNTAS","TAPA CILINDRO","","7793960244050","JUNTA MOTOR CEVROLET 240405","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"JUNTAS","TAPA CILINDRO","ImbelloniR12","82403","JUNTA TAPA CILINDRO","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"JUNTAS","TAPA CILINDRO","ImbelloniR12","7793960233108","junta tapa cilindro 230310","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"JUNTAS","TAPA CILINDRO","","","JUNTA TAPA CILINDRO 280707","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"JUNTAS","TAPA CILINDRO","ImbelloniR12","","JUNTA TAPA CILINDRO 581307-3M","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"JUNTAS","TAPA CILINDRO","","7891252750224","JUNTA TAPA CILINDRO 75022","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"JUNTAS","TAPA CILINDRO","","","JUNTA TAPA CILINDRO 8225500   S882255.00  0001","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"JUNTAS","TAPA CILINDRO","ImbelloniR12","","JUNTA TAPA CILINDRO 82435 SABO","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"JUNTAS","TAPA CILINDRO","","7793960200056","JUNTA TAPA CILINDRO CHEVROLET 200005","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"JUNTAS","TAPA CILINDRO","","","JUNTA TAPA CILINDRO FIESTA C0590600/4","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"JUNTAS","TAPA CILINDRO","","7793960300053","JUNTA TAPA CILINDRO FORD 300005","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"JUNTAS","TAPA CILINDRO","ImbelloniR12","","JUNTA TAPA CILINDRO ZETEC 1.6 340205-TARANTO","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"JUNTAS","TAPA CILINDRO","","","JUNTA TAPA DE CILINDRO 3M F8Q","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"JUNTAS","TAPA CILINDRO","","7793960008607","JUNTA TAPA VALVULA 241010","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"JUNTAS","TAPA CILINDRO","","775613000001","JUNTA TAPA VALVULA 75613 SABO","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"JUNTAS","TAPA CILINDRO","","","JUNTA TAPA VALVULA 75943 S775943   0001","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"JUNTAS","TAPA CILINDRO","ImbelloniR12","","JUNTA TAPA VALVULA 76351SABO","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"KIT DISTRIBUCION","DAYCO","ImbelloniR12","","CORREA DIST. 138SHN150","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"KIT DISTRIBUCION","LUCAS","ImbelloniR12","","KIT DISTRI CORSA LKTBN901","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"KIT DISTRIBUCION","SKF","ImbelloniR12","","KIT DISTRIBUCION (341)  AR04071751280 SKF VKMA 01107A","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"KIT DISTRIBUCION","DAYCO","ImbelloniR12","01148","KIT DISTRIBUCION AR04853691271 (KTB 788)","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"KIT DISTRIBUCION","DAYCO","ImbelloniR12","","KIT DISTRIBUCION FIRE KTB466","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"KIT DISTRIBUCION","DAYCO","","","KIT DISTRIBUCION KTB112","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"KIT DISTRIBUCION","DAYCO","","","KIT DISTRIBUCION KTB341","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"KIT DISTRIBUCION","SKF","","7316577218193","KIT DISTRIBUCION KTB417","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"KIT DISTRIBUCION","DAYCO","ImbelloniR12","","KIT DISTRIBUCION ktb794","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"KIT DISTRIBUCION","DAYCO","","","KIT DISTRIBUCION KTB901","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"KIT DISTRIBUCION","LUCAS","","","KIT DISTRIBUCION LKTBN189","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"KIT DISTRIBUCION","LUCAS","","","KIT DISTRIBUCION LKTBN412","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"KIT DISTRIBUCION","LUCAS","ImbelloniR12","","KIT DISTRIBUCION LKTBN803","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"KIT DISTRIBUCION","DEXCO","ImbelloniR12","","KIT DISTRIBUCION MEGANE KD-D016  KD'D016","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"KIT DISTRIBUCION","LUCAS","ImbelloniR12","112","KIT DISTRIBUCION RENAULT CLIO LKTBN112","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"KIT DISTRIBUCION","DAYCO","ImbelloniR12","562","KIT DISTRIBUCION SONIC CRUZE KTB562","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"KIT DISTRIBUCION","SKF","ImbelloniR12","","KIT DISTRIBUCION VKMA 91711","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"KIT DISTRIBUCION","SKF","","","KIT DISTRIBUCION VKMA05012  AR00508401280  KTB901","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"LAMPARS LED","UNIQUE","ImbelloniR12","1139","LED 11X39 12V","$1.00","5.00%","$5.00","5.00%","$5.00","39","Si"
"LIQUIDO P/FRENO","TIPO4","ImbelloniR12","7790327091777","LIQUIDO P/FRENOS 1L.","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"LIQUIDO P/FRENO","TIPO3","ImbelloniR12","7790327053928","LIQUIDO P/FRENOS 1L. DOT3","$1.00","5.00%","$5.00","5.00%","$5.00","9","Si"
"LIQUIDO P/FRENO","TIPO3","","7790327053850","LIQUIDO P/FRENOS 1L. HEAVY DUTY DOT T3","$1.00","5.00%","$5.00","5.00%","$5.00","5","Si"
"LIQUIDO P/FRENO","TIPO3","ImbelloniR12","7790327053904","LIQUIDO P/FRENOS 200CC DOT3","$1.00","5.00%","$5.00","5.00%","$5.00","14","Si"
"LIQUIDO P/FRENO","TIPO3","","7790327053836","LIQUIDO P/FRENOS 200CC DOT3 130408","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"LIQUIDO P/FRENO","TIPO4","ImbelloniR12","7790327053959","LIQUIDO P/FRENOS 200CC DOT4","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"LIQUIDO P/FRENO","TIPO3","ImbelloniR12","7790327053911","LIQUIDO P/FRENOS 500CC D0T3","$1.00","5.00%","$5.00","5.00%","$5.00","5","Si"
"LIQUIDO P/FRENO","TIPO4","ImbelloniR12","7790327053959","LIQUIDO P/FRENOS 500CC D0T4","$1.00","5.00%","$5.00","5.00%","$5.00","12","Si"
"MAHLE","CABLE BUJIA","ImbelloniR12","0250003","Cables de Bujias 0250003","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"MAHLE","FILTRO DE ACEITE","ImbelloniR12","027067001221","FILTRO ACEITE WOE-630","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"MANGUERA","COMBUSTIBLE","ImbelloniR12","","2.04 OIL-TUB MANGUERA COMBUSTIBLE  GOMA YACO (POR MEDIO METRO)","$1.00","5.00%","$5.00","5.00%","$5.00","41","Si"
"MANGUERA","RETORNO INYECTORES","ImbelloniR12","","47.04-YACO RETORNO INYECTORES (POR MEDIO METRO)","$1.00","5.00%","$5.00","5.00%","$5.00","35","Si"
"MANGUERA","COMBUSTIBLE","ImbelloniR12","","8.4-YACO OIL-TUB (POR MEDIO METRO)","$1.00","5.00%","$5.00","5.00%","$5.00","42","Si"
"MANGUERA","ACEITE","ImbelloniR12","","CAÑO NYLON  c 1209    1","$1.00","5.00%","$5.00","5.00%","$5.00","3","Si"
"MANGUERA","ACEITE","ImbelloniR12","","CAÑO NYLON 1206 c 1206    1","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"MANGUERA","ACEITE","ImbelloniR12","","CAÑO NYLON c 1212    1","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"MANGUERA","ACEITE","","","FLEXIBLE DE GOMA C 1001    1","$1.00","5.00%","$5.00","5.00%","$5.00","9","Si"
"MANGUERA","CORRUGADA","ImbelloniR12","13000","MANGUERA CORRUGADA 13000","$1.00","5.00%","$5.00","5.00%","$5.00","6","Si"
"MANGUERA","CORRUGADA","ImbelloniR12","13002","MANGUERA CORRUGADA 13002","$1.00","5.00%","$5.00","5.00%","$5.00","6","Si"
"MANGUERA","CORRUGADA","ImbelloniR12","13003","MANGUERA CORRUGADA 13003","$1.00","5.00%","$5.00","5.00%","$5.00","5","Si"
"MANGUERA","CORRUGADA","","13004","MANGUERA CORRUGADA 13004","$1.00","5.00%","$5.00","5.00%","$5.00","6","Si"
"MANGUERA","CORRUGADA","ImbelloniR12","13005","MANGUERA CORRUGADA 13005","$1.00","5.00%","$5.00","5.00%","$5.00","6","Si"
"MANGUERA","CORRUGADA","ImbelloniR12","13008","MANGUERA CORRUGADA 13008","$1.00","5.00%","$5.00","5.00%","$5.00","6","Si"
"MANGUERA","CORRUGADA","ImbelloniR12","13009","MANGUERA CORRUGADA 13009","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"MANGUERA","CORRUGADA","ImbelloniR12","13010","MANGUERA CORRUGADA 13010","$1.00","5.00%","$5.00","5.00%","$5.00","6","Si"
"MANGUERA","CORRUGADA","ImbelloniR12","13012","MANGUERA CORRUGADA 13012","$1.00","5.00%","$5.00","5.00%","$5.00","5","Si"
"MANGUERA","COMBUSTIBLE","ImbelloniR12","","MANGUERA DE COMBUSTIBLE 8.54","$1.00","5.00%","$5.00","5.00%","$5.00","49","Si"
"MANGUERA","M. RADIADOR","ImbelloniR12","","MANGUERA RADIADOR CHEVROLET 1983-YACO","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"MANGUERA","M. RADIADOR","ImbelloniR12","","MANGUERA RADIADOR CHEVROLET 3829-YACO","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"MANGUERA","M. RADIADOR","ImbelloniR12","4148","MANGUERA RADIADOR CHEVROLET 4148-YACO","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"MANGUERA","M. RADIADOR","ImbelloniR12","","MANGUERA RADIAROR CHEVROLET 1980-YACO","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"MOTOR DE ARRANQUE","CARBON","","","CARBON ALTERNADOR ALE124-GV","$1.00","5.00%","$5.00","5.00%","$5.00","10","Si"
"MOTOR DE ARRANQUE","CARBON","","","CARBON ALTERNADOR ALE17-GV","$1.00","5.00%","$5.00","5.00%","$5.00","10","Si"
"MOTOR DE ARRANQUE","CARBON","","","CARBON ALTERNADOR ALE39-GV","$1.00","5.00%","$5.00","5.00%","$5.00","6","Si"
"MOTOR DE ARRANQUE","CARBON","","","CARBON ARRANQUE LAS4344 DIESEL","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"MOTOR DE ARRANQUE","CARBON","","","CARBON ARRANQUE LASX4041-GV","$1.00","5.00%","$5.00","5.00%","$5.00","7","Si"
"MOTOR DE ARRANQUE","CARBON","","","CARBON ARRANQUE USX2122-GV","$1.00","5.00%","$5.00","5.00%","$5.00","10","Si"
"MOTOR DE ARRANQUE","CARBON","","","CARBON LASX 4041-GV","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"MOTOR DE ARRANQUE","PORTA CARBON","","","CONJUNTO PORTAESCOBILLA ARRANQUE GV443","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"MOTOR DE ARRANQUE","HORQUILLA","","","HORQUILLA DE ARRANQUE H1039","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"MOTOR DE ARRANQUE","HORQUILLA","","","JUEGO DE FRENO DE ARRANQUE INDIEL F1076","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"MOTOR DE ARRANQUE","PORTA CARBON","","","PLAQUETA 488PE","$1.00","5.00%","$5.00","5.00%","$5.00","3","Si"
"MOTOR DE ARRANQUE","PORTA CARBON","","","PLAQUETA GV210A","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"MOTOR DE ARRANQUE","PORTA CARBON","","","PORTA CARBON 100PE","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"MOTOR DE ARRANQUE","PORTA CARBON","","","PORTA CARBON 104PE","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"MOTOR DE ARRANQUE","PORTA CARBON","","","PORTA CARBON 107PE","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"MOTOR DE ARRANQUE","PORTA CARBON","","","PORTA CARBON 109PE","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"MOTOR DE ARRANQUE","PORTA CARBON","","","PORTA CARBON 112PE","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"MOTOR DE ARRANQUE","PORTA CARBON","","","PORTA CARBON 114PE","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"MOTOR DE ARRANQUE","PORTA CARBON","","","PORTA CARBON 115PE","$1.00","5.00%","$5.00","5.00%","$5.00","6","Si"
"MOTOR DE ARRANQUE","PORTA CARBON","","","PORTA CARBON 116PE","$1.00","5.00%","$5.00","5.00%","$5.00","14","Si"
"MOTOR DE ARRANQUE","PORTA CARBON","","","PORTA CARBON 116PEC","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"MOTOR DE ARRANQUE","PORTA CARBON","","","PORTA CARBON 117PE","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"MOTOR DE ARRANQUE","PORTA CARBON","","","PORTA CARBON 128PE","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"MOTOR DE ARRANQUE","PORTA CARBON","","","PORTA CARBON 129PE","$1.00","5.00%","$5.00","5.00%","$5.00","3","Si"
"MOTOR DE ARRANQUE","PORTA CARBON","ImbelloniR12","","PORTA CARBON 135PE","$1.00","5.00%","$5.00","5.00%","$5.00","6","Si"
"MOTOR DE ARRANQUE","PORTA CARBON","","","PORTA CARBON 149PE","$1.00","5.00%","$5.00","5.00%","$5.00","3","Si"
"MOTOR DE ARRANQUE","PORTA CARBON","ImbelloniR12","","PORTA CARBON 475PE GV475","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"MOTOR DE ARRANQUE","CARBON","ImbelloniR12","7798432170639","PORTA CARBON BOSCH  (488PE) PCNB1256","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"MOTOR DE ARRANQUE","PORTA CARBON","","","PORTA CARBON PE010-GV","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"MOTOR DE ARRANQUE","PORTA CARBON","","","PORTACARBON 428PE","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"MOTOR DE ARRANQUE","PORTA CARBON","","","PORTACARBON DE ARRANQUE 12694","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"MOTOR DE ARRANQUE","PORTA CARBON","","","PORTACARBONES TIPO BOSCH 12V (ARRANQUE)","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"MOTOR DE ARRANQUE","HORQUILLA","ImbelloniR12","","REFORMA HORQUILLA QUBO 7008N","$10000.00","10.00%","$11000.00","10.00%","$11000.00","1","Si"
"OPTICA Y FAROS","LUXLED","ImbelloniR12","661094224279","CREE LED 880/881","$1.00","5.00%","$5.00","5.00%","$5.00","5","Si"
"OPTICA Y FAROS","LUXLED","ImbelloniR12","661094224187","CREE LED 9004","$1.00","5.00%","$5.00","5.00%","$5.00","5","Si"
"OPTICA Y FAROS","LUXLED","ImbelloniR12","661094224194","CREE LED 9005","$1.00","5.00%","$5.00","5.00%","$5.00","5","Si"
"OPTICA Y FAROS","LUXLED","ImbelloniR12","661094224200","CREE LED 9006","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"OPTICA Y FAROS","LUXLED","ImbelloniR12","661094224217","CREE LED 9007","$1.00","5.00%","$5.00","5.00%","$5.00","5","Si"
"OPTICA Y FAROS","LUXLED","ImbelloniR12","661094224224","CREE LED 9012","$1.00","5.00%","$5.00","5.00%","$5.00","5","Si"
"OPTICA Y FAROS","LUXLED","ImbelloniR12","661094223616","CREE LED H1","$1.00","5.00%","$5.00","5.00%","$5.00","5","Si"
"OPTICA Y FAROS","LUXLED","ImbelloniR12","661094224248","CREE LED H13","$1.00","5.00%","$5.00","5.00%","$5.00","5","Si"
"OPTICA Y FAROS","LUXLED","ImbelloniR12","661094224323","CREE LED H16 PSX","$1.00","5.00%","$5.00","5.00%","$5.00","3","Si"
"OPTICA Y FAROS","LUXLED","ImbelloniR12","661094224286","CREE LED H3","$1.00","5.00%","$5.00","5.00%","$5.00","5","Si"
"OPTICA Y FAROS","LUXLED","ImbelloniR12","661094223586","CREE LED H4 H/L","$1.00","5.00%","$5.00","5.00%","$5.00","3","Si"
"OPTICA Y FAROS","LUXLED","ImbelloniR12","661094223593","CREE LED H7","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"OPTICA Y FAROS","LUXLED","ImbelloniR12","661094223609","CREE LED H8 H9 H11 H16","$1.00","5.00%","$5.00","5.00%","$5.00","5","Si"
"OPTICA Y FAROS","FAROS","ImbelloniR12","401","faro 401pe baimil","$1.00","5.00%","$5.00","5.00%","$5.00","3","Si"
"OPTICA Y FAROS","FAROS","","","FARO DELANTERO FIAT SPAZIO (COMPLETO CON FICHAS) AMBAR","$0.00","5.00%","$0.00","5.00%","$0.00","0","Si"
"OPTICA Y FAROS","FAROS","","850","FARO IZQUIERDO","$0.00","5.00%","$0.00","5.00%","$0.00","1","Si"
"OPTICA Y FAROS","FAROS","","","FARO PPAL DERECHO CORSA CLASSIC 881D","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"OPTICA Y FAROS","FAROS","","","FARO UNIVERSAL AMARILLO 1035.A","$1.00","5.00%","$5.00","5.00%","$5.00","12","Si"
"OPTICA Y FAROS","FAROS","","","FARO UNIVERSAL CRISTAL 1035.C","$1.00","5.00%","$5.00","5.00%","$5.00","12","Si"
"OPTICA Y FAROS","FAROS","","018730254","FARO UNIVERSAL ROJO 1035.R","$1.00","5.00%","$5.00","5.00%","$5.00","12","Si"
"OPTICA Y FAROS","LAMPARAS","","","H16 LAMPARA PLASMA XENON PREMIUM BULB 12V 19W","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"OPTICA Y FAROS","LAMPARAS","ImbelloniR12","","H3 LAMPARA HALOGENA PK22S","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"OPTICA Y FAROS","LAMPARAS","","8727900354904","H4 4200 1234WVUSM PHILIPS","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"OPTICA Y FAROS","LAMPARAS","","","H4 P45T","$1.00","5.00%","$5.00","5.00%","$5.00","7","Si"
"OPTICA Y FAROS","LAMPARAS","ImbelloniR12","8711500877253","H4BV","$1.00","5.00%","$5.00","5.00%","$5.00","10","Si"
"OPTICA Y FAROS","LAMPARAS","ImbelloniR12","661094209092","LAMPARA 2 POLOS SIN BASE KO12066","$1.00","5.00%","$5.00","5.00%","$5.00","48","Si"
"OPTICA Y FAROS","LAMPARAS","ImbelloniR12","","LAMPARA H1 ISO9002","$1.00","5.00%","$5.00","5.00%","$5.00","98","Si"
"OPTICA Y FAROS","LAMPARAS","ImbelloniR12","8711500774705","LAMPARA H4 12342C1 12V 60/55W","$1.00","5.00%","$5.00","5.00%","$5.00","25","Si"
"OPTICA Y FAROS","LAMPARAS","","","LAMPARA H4 13342 24V  75/70W","$1.00","5.00%","$5.00","5.00%","$5.00","19","Si"
"OPTICA Y FAROS","LAMPARAS","ImbelloniR12","8711500879875","LÁMPARA H7 12972 12V 55W","$1.00","5.00%","$5.00","5.00%","$5.00","5","Si"
"OPTICA Y FAROS","LAMPARAS","","8711500821454","LAMPARA H7BV PHILIPS 12972BV","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"OPTICA Y FAROS","LAMPARAS","ImbelloniR12","8711500481603","LAMPARA P21/5W 12499 12V","$1.00","5.00%","$5.00","5.00%","$5.00","20","Si"
"OPTICA Y FAROS","LAMPARAS","ImbelloniR12","8711500490797","LAMPARA P21W 12498 12V","$1.00","5.00%","$5.00","5.00%","$5.00","20","Si"
"OPTICA Y FAROS","LAMPARAS","ImbelloniR12","8711559525358","LAMPARA PY21W 12496 12V","$1.00","5.00%","$5.00","5.00%","$5.00","40","Si"
"OPTICA Y FAROS","LAMPARAS","ImbelloniR12","661094205582","LED IMPRESO 12V SILICONADO","$1.00","5.00%","$5.00","5.00%","$5.00","278","Si"
"OPTICA Y FAROS","FAROS","ImbelloniR12","","LENTE FARO AMBAR 1400L.A","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"OPTICA Y FAROS","FAROS","ImbelloniR12","","LENTE FARO CRISTAL 1400L.C","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"OPTICA Y FAROS","FAROS","ImbelloniR12","","LENTE FARO ROJO  1400L.R","$1.00","5.00%","$5.00","5.00%","$5.00","4","Si"
"PERITA","REGU-PRO","ImbelloniR12","0661094218452","PERITA RGU-PRO","$14000.00","1.00%","$14140.00","1.00%","$14140.00","3","Si"
"POLO","MOTOR LIMPIADOR","ImbelloniR12","7898942080654","MOTOR LIMPIADOR PARA BRISA","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"REFRIGERACION","TERMOSTATO","ImbelloniR12","34036","BASE TERMOSTATO PEU CIT 1.4/1.5 34036I-MD","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"REFRIGERACION","DEPOSITO REC DE AGUA","ImbelloniR12","","DEPOSITO AGUA 208/C3 9800777280I","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"REFRIGERACION","TAPA DEPOSITO","ImbelloniR12","","DEPOSITO ECOSPORT 2 PICO FFF12140714AS","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"REFRIGERACION","TAPA DEPOSITO","ImbelloniR12","","DEPOSITO FIAT DUNA 20352A-S","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"REFRIGERACION","DEPOSITO REC DE AGUA","","","DEPOSITO REC. DE AGUA C12132114O","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"REFRIGERACION","TERMOSTATO","","","FALANGE TERMOSTATO VERNET WF0110","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"REFRIGERACION","TERMOSTATO","","","FALANGE TERMOSTATO VERNET WF0114","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"REFRIGERACION","TERMOSTATO","","7990996009961","KIT TERMOSTATO KIT1-IP","$0.00","5.00%","$0.00","5.00%","$0.00","1","Si"
"REFRIGERACION","TERMOSTATO","ImbelloniR12","","KIT TERMOSTATO THK604710.89J","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"REFRIGERACION","TERMOSTATO","","","KIT TERMOSTATO THK683811.82J","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"REFRIGERACION","TERMOSTATO","","","KIT TERMOSTATO THK683821.82J VERNET","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"REFRIGERACION","TERMOSTATO","ImbelloniR12","3","PORTA TERMOSTATO VW TREND KIT3I-MD","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"REFRIGERACION","TERMOSTATO","ImbelloniR12","0083","PORTA TERMOSTATO VW wf0083","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"REFRIGERACION","TAPA RESERVOREO","","","TAPA","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"REFRIGERACION","TAPA DEPOSITO","","","TAPA DEPOSITO DE AGUA 100186 C1213211'O","$1.00","5.00%","$5.00","5.00%","$5.00","1","Si"
"REFRIGERACION","TAPA DEPOSITO","ImbelloniR12","","TAPA DEPOSITO DE AGUA RC0084","$1.00","5.00%","$5.00","5.00%","$5.00","5","Si"
"REFRIGERACION","TAPA DEPOSITO","","","TAPA DEPOSITO DE AGUA RC0150","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"REFRIGERACION","TAPA DEPOSITO","ImbelloniR12","","TAPA DEPOSITO VW RC0113","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
"REFRIGERACION","TAPA RESERVOREO","","","TAPA RESERVOREO RC0039","$1.00","5.00%","$5.00","5.00%","$5.00","2","Si"
"REFRIGERACION","TAPON DE BLOCK","","","TAPON DE BLOCK JH7402","$1.00","5.00%","$5.00","5.00%","$5.00","0","Si"
